data;zona;ospedale;diagnosi;numero_ricoveri
28/02/2025 00:00;Sud-Ovest;San Paolo;trauma;2
28/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
28/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;2
28/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;30
28/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
28/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;2
28/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;2
28/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
28/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;31
28/02/2025 00:00;Centro;Galeazzi;altre cause;6
28/02/2025 00:00;Centro;Galeazzi;trauma;0
28/02/2025 00:00;Centro;Galeazzi;cardiopatie;2
28/02/2025 00:00;Centro;Galeazzi;infezioni;4
28/02/2025 00:00;Centro;Galeazzi;problemi respiratori;18
28/02/2025 00:00;Nord;Buzzi;altre cause;5
28/02/2025 00:00;Nord;Buzzi;trauma;1
28/02/2025 00:00;Nord;Buzzi;cardiopatie;2
28/02/2025 00:00;Nord;Buzzi;infezioni;0
28/02/2025 00:00;Nord;Buzzi;problemi respiratori;28
28/02/2025 00:00;Nord;Sacco;altre cause;13
28/02/2025 00:00;Nord;Sacco;trauma;2
28/02/2025 00:00;Nord;Sacco;cardiopatie;2
28/02/2025 00:00;Nord;Sacco;infezioni;1
28/02/2025 00:00;Nord;Sacco;problemi respiratori;26
28/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;10
28/02/2025 00:00;Nord;Istituto dei Tumori;trauma;7
28/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;3
28/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
28/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;27
01/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;5
01/03/2025 00:00;Nord;Ospedale Niguarda;trauma;5
01/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
01/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
01/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;0
01/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
01/03/2025 00:00;Est;Policlinico di Milano;trauma;0
01/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;4
01/03/2025 00:00;Est;Policlinico di Milano;infezioni;3
01/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;2
01/03/2025 00:00;Est;San Raffaele;altre cause;9
01/03/2025 00:00;Est;San Raffaele;trauma;3
01/03/2025 00:00;Est;San Raffaele;cardiopatie;1
01/03/2025 00:00;Est;San Raffaele;infezioni;4
01/03/2025 00:00;Est;San Raffaele;problemi respiratori;2
01/03/2025 00:00;Centro;Humanitas;altre cause;0
01/03/2025 00:00;Centro;Humanitas;trauma;3
01/03/2025 00:00;Centro;Humanitas;cardiopatie;1
01/03/2025 00:00;Centro;Humanitas;infezioni;7
01/03/2025 00:00;Centro;Humanitas;problemi respiratori;2
01/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
01/03/2025 00:00;Sud-Ovest;San Paolo;trauma;1
01/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;2
01/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;2
01/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;3
01/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;11
01/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;3
01/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;2
01/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;1
01/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;2
01/03/2025 00:00;Centro;Galeazzi;altre cause;8
01/03/2025 00:00;Centro;Galeazzi;trauma;3
01/03/2025 00:00;Centro;Galeazzi;cardiopatie;4
01/03/2025 00:00;Centro;Galeazzi;infezioni;7
01/03/2025 00:00;Centro;Galeazzi;problemi respiratori;2
01/03/2025 00:00;Nord;Buzzi;altre cause;7
01/03/2025 00:00;Nord;Buzzi;trauma;4
01/03/2025 00:00;Nord;Buzzi;cardiopatie;5
01/03/2025 00:00;Nord;Buzzi;infezioni;2
01/03/2025 00:00;Nord;Buzzi;problemi respiratori;2
01/03/2025 00:00;Nord;Sacco;altre cause;10
01/03/2025 00:00;Nord;Sacco;trauma;2
01/03/2025 00:00;Nord;Sacco;cardiopatie;3
01/03/2025 00:00;Nord;Sacco;infezioni;1
01/03/2025 00:00;Nord;Sacco;problemi respiratori;1
01/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;11
01/03/2025 00:00;Nord;Istituto dei Tumori;trauma;6
01/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;1
01/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
01/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;1
02/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
02/03/2025 00:00;Nord;Ospedale Niguarda;trauma;1
02/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
02/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
02/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;1
02/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
02/03/2025 00:00;Est;Policlinico di Milano;trauma;4
02/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
02/03/2025 00:00;Est;Policlinico di Milano;infezioni;3
02/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;1
02/03/2025 00:00;Est;San Raffaele;altre cause;8
02/03/2025 00:00;Est;San Raffaele;trauma;1
02/03/2025 00:00;Est;San Raffaele;cardiopatie;3
02/03/2025 00:00;Est;San Raffaele;infezioni;2
02/03/2025 00:00;Est;San Raffaele;problemi respiratori;1
02/03/2025 00:00;Centro;Humanitas;altre cause;2
02/03/2025 00:00;Centro;Humanitas;trauma;5
02/03/2025 00:00;Centro;Humanitas;cardiopatie;2
02/03/2025 00:00;Centro;Humanitas;infezioni;6
02/03/2025 00:00;Centro;Humanitas;problemi respiratori;1
02/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
02/03/2025 00:00;Sud-Ovest;San Paolo;trauma;2
02/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
02/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
02/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;1
02/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
02/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;2
02/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;1
02/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;2
02/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;1
02/03/2025 00:00;Centro;Galeazzi;altre cause;5
02/03/2025 00:00;Centro;Galeazzi;trauma;2
02/03/2025 00:00;Centro;Galeazzi;cardiopatie;2
02/03/2025 00:00;Centro;Galeazzi;infezioni;6
02/03/2025 00:00;Centro;Galeazzi;problemi respiratori;1
02/03/2025 00:00;Nord;Buzzi;altre cause;6
02/03/2025 00:00;Nord;Buzzi;trauma;5
02/03/2025 00:00;Nord;Buzzi;cardiopatie;3
02/03/2025 00:00;Nord;Buzzi;infezioni;1
02/03/2025 00:00;Nord;Buzzi;problemi respiratori;1
02/03/2025 00:00;Nord;Sacco;altre cause;13
02/03/2025 00:00;Nord;Sacco;trauma;5
02/03/2025 00:00;Nord;Sacco;cardiopatie;4
02/03/2025 00:00;Nord;Sacco;infezioni;5
02/03/2025 00:00;Nord;Sacco;problemi respiratori;0
02/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
02/03/2025 00:00;Nord;Istituto dei Tumori;trauma;8
02/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
02/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
02/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;2
03/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;6
03/03/2025 00:00;Nord;Ospedale Niguarda;trauma;3
03/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;5
03/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
03/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;22
03/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
03/03/2025 00:00;Est;Policlinico di Milano;trauma;2
03/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;3
03/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
03/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;27
03/03/2025 00:00;Est;San Raffaele;altre cause;10
03/03/2025 00:00;Est;San Raffaele;trauma;2
03/03/2025 00:00;Est;San Raffaele;cardiopatie;2
03/03/2025 00:00;Est;San Raffaele;infezioni;0
03/03/2025 00:00;Est;San Raffaele;problemi respiratori;25
03/03/2025 00:00;Centro;Humanitas;altre cause;0
03/03/2025 00:00;Centro;Humanitas;trauma;4
03/03/2025 00:00;Centro;Humanitas;cardiopatie;2
03/03/2025 00:00;Centro;Humanitas;infezioni;4
03/03/2025 00:00;Centro;Humanitas;problemi respiratori;13
03/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;10
03/03/2025 00:00;Sud-Ovest;San Paolo;trauma;2
03/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
03/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;4
03/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;21
03/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;11
03/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;5
03/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;3
03/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;2
03/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;23
03/03/2025 00:00;Centro;Galeazzi;altre cause;6
03/03/2025 00:00;Centro;Galeazzi;trauma;3
03/03/2025 00:00;Centro;Galeazzi;cardiopatie;2
03/03/2025 00:00;Centro;Galeazzi;infezioni;6
03/03/2025 00:00;Centro;Galeazzi;problemi respiratori;14
03/03/2025 00:00;Nord;Buzzi;altre cause;4
03/03/2025 00:00;Nord;Buzzi;trauma;5
03/03/2025 00:00;Nord;Buzzi;cardiopatie;3
03/03/2025 00:00;Nord;Buzzi;infezioni;0
03/03/2025 00:00;Nord;Buzzi;problemi respiratori;23
03/03/2025 00:00;Nord;Sacco;altre cause;13
03/03/2025 00:00;Nord;Sacco;trauma;4
03/03/2025 00:00;Nord;Sacco;cardiopatie;2
03/03/2025 00:00;Nord;Sacco;infezioni;2
03/03/2025 00:00;Nord;Sacco;problemi respiratori;21
03/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;11
03/03/2025 00:00;Nord;Istituto dei Tumori;trauma;6
03/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;2
03/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;1
03/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;23
04/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;4
04/03/2025 00:00;Nord;Ospedale Niguarda;trauma;5
04/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;3
04/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
04/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;35
04/03/2025 00:00;Est;Policlinico di Milano;altre cause;2
04/03/2025 00:00;Est;Policlinico di Milano;trauma;0
04/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;2
04/03/2025 00:00;Est;Policlinico di Milano;infezioni;4
04/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;36
04/03/2025 00:00;Est;San Raffaele;altre cause;9
04/03/2025 00:00;Est;San Raffaele;trauma;1
04/03/2025 00:00;Est;San Raffaele;cardiopatie;5
04/03/2025 00:00;Est;San Raffaele;infezioni;1
04/03/2025 00:00;Est;San Raffaele;problemi respiratori;36
04/03/2025 00:00;Centro;Humanitas;altre cause;0
04/03/2025 00:00;Centro;Humanitas;trauma;3
04/03/2025 00:00;Centro;Humanitas;cardiopatie;0
04/03/2025 00:00;Centro;Humanitas;infezioni;6
04/03/2025 00:00;Centro;Humanitas;problemi respiratori;19
04/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;10
04/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
04/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
04/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;4
04/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;34
04/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
04/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
04/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;4
04/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
04/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;35
04/03/2025 00:00;Centro;Galeazzi;altre cause;8
04/03/2025 00:00;Centro;Galeazzi;trauma;0
04/03/2025 00:00;Centro;Galeazzi;cardiopatie;5
04/03/2025 00:00;Centro;Galeazzi;infezioni;7
04/03/2025 00:00;Centro;Galeazzi;problemi respiratori;17
04/03/2025 00:00;Nord;Buzzi;altre cause;8
04/03/2025 00:00;Nord;Buzzi;trauma;1
04/03/2025 00:00;Nord;Buzzi;cardiopatie;3
04/03/2025 00:00;Nord;Buzzi;infezioni;3
04/03/2025 00:00;Nord;Buzzi;problemi respiratori;30
04/03/2025 00:00;Nord;Sacco;altre cause;11
04/03/2025 00:00;Nord;Sacco;trauma;5
04/03/2025 00:00;Nord;Sacco;cardiopatie;1
04/03/2025 00:00;Nord;Sacco;infezioni;1
04/03/2025 00:00;Nord;Sacco;problemi respiratori;33
04/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
04/03/2025 00:00;Nord;Istituto dei Tumori;trauma;4
04/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;5
04/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
04/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;31
05/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
05/03/2025 00:00;Nord;Ospedale Niguarda;trauma;3
05/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
05/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;0
05/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;40
05/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
05/03/2025 00:00;Est;Policlinico di Milano;trauma;4
05/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;6
05/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
05/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;48
05/03/2025 00:00;Est;San Raffaele;altre cause;7
05/03/2025 00:00;Est;San Raffaele;trauma;1
05/03/2025 00:00;Est;San Raffaele;cardiopatie;1
05/03/2025 00:00;Est;San Raffaele;infezioni;4
05/03/2025 00:00;Est;San Raffaele;problemi respiratori;48
05/03/2025 00:00;Centro;Humanitas;altre cause;3
05/03/2025 00:00;Centro;Humanitas;trauma;5
05/03/2025 00:00;Centro;Humanitas;cardiopatie;0
05/03/2025 00:00;Centro;Humanitas;infezioni;5
05/03/2025 00:00;Centro;Humanitas;problemi respiratori;24
05/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;10
05/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
05/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
05/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;4
05/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;42
05/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
05/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;2
05/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;2
05/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
05/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;42
05/03/2025 00:00;Centro;Galeazzi;altre cause;5
05/03/2025 00:00;Centro;Galeazzi;trauma;3
05/03/2025 00:00;Centro;Galeazzi;cardiopatie;2
05/03/2025 00:00;Centro;Galeazzi;infezioni;5
05/03/2025 00:00;Centro;Galeazzi;problemi respiratori;23
05/03/2025 00:00;Nord;Buzzi;altre cause;7
05/03/2025 00:00;Nord;Buzzi;trauma;1
05/03/2025 00:00;Nord;Buzzi;cardiopatie;4
05/03/2025 00:00;Nord;Buzzi;infezioni;2
05/03/2025 00:00;Nord;Buzzi;problemi respiratori;42
05/03/2025 00:00;Nord;Sacco;altre cause;11
05/03/2025 00:00;Nord;Sacco;trauma;3
05/03/2025 00:00;Nord;Sacco;cardiopatie;4
05/03/2025 00:00;Nord;Sacco;infezioni;4
05/03/2025 00:00;Nord;Sacco;problemi respiratori;44
05/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;11
05/03/2025 00:00;Nord;Istituto dei Tumori;trauma;5
05/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
05/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
05/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;39
06/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;4
06/03/2025 00:00;Nord;Ospedale Niguarda;trauma;3
06/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
06/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
06/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;43
06/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
06/03/2025 00:00;Est;Policlinico di Milano;trauma;0
06/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;6
06/03/2025 00:00;Est;Policlinico di Milano;infezioni;1
06/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;51
06/03/2025 00:00;Est;San Raffaele;altre cause;6
06/03/2025 00:00;Est;San Raffaele;trauma;3
06/03/2025 00:00;Est;San Raffaele;cardiopatie;4
06/03/2025 00:00;Est;San Raffaele;infezioni;2
06/03/2025 00:00;Est;San Raffaele;problemi respiratori;53
06/03/2025 00:00;Centro;Humanitas;altre cause;0
06/03/2025 00:00;Centro;Humanitas;trauma;2
06/03/2025 00:00;Centro;Humanitas;cardiopatie;2
06/03/2025 00:00;Centro;Humanitas;infezioni;6
06/03/2025 00:00;Centro;Humanitas;problemi respiratori;25
06/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;7
06/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
06/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;2
06/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;5
06/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;44
06/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
06/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
06/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;4
06/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;1
06/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;46
06/03/2025 00:00;Centro;Galeazzi;altre cause;9
06/03/2025 00:00;Centro;Galeazzi;trauma;3
06/03/2025 00:00;Centro;Galeazzi;cardiopatie;5
06/03/2025 00:00;Centro;Galeazzi;infezioni;3
06/03/2025 00:00;Centro;Galeazzi;problemi respiratori;26
06/03/2025 00:00;Nord;Buzzi;altre cause;7
06/03/2025 00:00;Nord;Buzzi;trauma;5
06/03/2025 00:00;Nord;Buzzi;cardiopatie;4
06/03/2025 00:00;Nord;Buzzi;infezioni;0
06/03/2025 00:00;Nord;Buzzi;problemi respiratori;41
06/03/2025 00:00;Nord;Sacco;altre cause;12
06/03/2025 00:00;Nord;Sacco;trauma;2
06/03/2025 00:00;Nord;Sacco;cardiopatie;0
06/03/2025 00:00;Nord;Sacco;infezioni;3
06/03/2025 00:00;Nord;Sacco;problemi respiratori;44
06/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
06/03/2025 00:00;Nord;Istituto dei Tumori;trauma;5
06/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;3
06/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
06/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;43
07/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;4
07/03/2025 00:00;Nord;Ospedale Niguarda;trauma;3
07/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;3
07/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
07/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;34
07/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
07/03/2025 00:00;Est;Policlinico di Milano;trauma;0
07/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;6
07/03/2025 00:00;Est;Policlinico di Milano;infezioni;2
07/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;45
07/03/2025 00:00;Est;San Raffaele;altre cause;7
07/03/2025 00:00;Est;San Raffaele;trauma;3
07/03/2025 00:00;Est;San Raffaele;cardiopatie;4
07/03/2025 00:00;Est;San Raffaele;infezioni;2
07/03/2025 00:00;Est;San Raffaele;problemi respiratori;44
07/03/2025 00:00;Centro;Humanitas;altre cause;0
07/03/2025 00:00;Centro;Humanitas;trauma;4
07/03/2025 00:00;Centro;Humanitas;cardiopatie;2
07/03/2025 00:00;Centro;Humanitas;infezioni;6
07/03/2025 00:00;Centro;Humanitas;problemi respiratori;25
07/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;7
07/03/2025 00:00;Sud-Ovest;San Paolo;trauma;3
07/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
07/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
07/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;38
07/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
07/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;5
07/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;0
07/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
07/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;38
07/03/2025 00:00;Centro;Galeazzi;altre cause;9
07/03/2025 00:00;Centro;Galeazzi;trauma;3
07/03/2025 00:00;Centro;Galeazzi;cardiopatie;1
07/03/2025 00:00;Centro;Galeazzi;infezioni;3
07/03/2025 00:00;Centro;Galeazzi;problemi respiratori;23
07/03/2025 00:00;Nord;Buzzi;altre cause;5
07/03/2025 00:00;Nord;Buzzi;trauma;4
07/03/2025 00:00;Nord;Buzzi;cardiopatie;3
07/03/2025 00:00;Nord;Buzzi;infezioni;0
07/03/2025 00:00;Nord;Buzzi;problemi respiratori;39
07/03/2025 00:00;Nord;Sacco;altre cause;12
07/03/2025 00:00;Nord;Sacco;trauma;3
07/03/2025 00:00;Nord;Sacco;cardiopatie;0
07/03/2025 00:00;Nord;Sacco;infezioni;1
07/03/2025 00:00;Nord;Sacco;problemi respiratori;38
07/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
07/03/2025 00:00;Nord;Istituto dei Tumori;trauma;4
07/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;3
07/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
07/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;35
08/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;6
08/03/2025 00:00;Nord;Ospedale Niguarda;trauma;3
08/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
08/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;4
08/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;2
08/03/2025 00:00;Est;Policlinico di Milano;altre cause;1
08/03/2025 00:00;Est;Policlinico di Milano;trauma;2
08/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;3
08/03/2025 00:00;Est;Policlinico di Milano;infezioni;2
08/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;5
08/03/2025 00:00;Est;San Raffaele;altre cause;10
08/03/2025 00:00;Est;San Raffaele;trauma;4
08/03/2025 00:00;Est;San Raffaele;cardiopatie;3
08/03/2025 00:00;Est;San Raffaele;infezioni;2
08/03/2025 00:00;Est;San Raffaele;problemi respiratori;1
08/03/2025 00:00;Centro;Humanitas;altre cause;0
08/03/2025 00:00;Centro;Humanitas;trauma;3
08/03/2025 00:00;Centro;Humanitas;cardiopatie;0
08/03/2025 00:00;Centro;Humanitas;infezioni;7
08/03/2025 00:00;Centro;Humanitas;problemi respiratori;5
08/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;7
08/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
08/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
08/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;5
08/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;3
08/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
08/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
08/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;1
08/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
08/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;5
08/03/2025 00:00;Centro;Galeazzi;altre cause;5
08/03/2025 00:00;Centro;Galeazzi;trauma;2
08/03/2025 00:00;Centro;Galeazzi;cardiopatie;2
08/03/2025 00:00;Centro;Galeazzi;infezioni;5
08/03/2025 00:00;Centro;Galeazzi;problemi respiratori;7
08/03/2025 00:00;Nord;Buzzi;altre cause;4
08/03/2025 00:00;Nord;Buzzi;trauma;2
08/03/2025 00:00;Nord;Buzzi;cardiopatie;2
08/03/2025 00:00;Nord;Buzzi;infezioni;1
08/03/2025 00:00;Nord;Buzzi;problemi respiratori;8
08/03/2025 00:00;Nord;Sacco;altre cause;13
08/03/2025 00:00;Nord;Sacco;trauma;4
08/03/2025 00:00;Nord;Sacco;cardiopatie;2
08/03/2025 00:00;Nord;Sacco;infezioni;4
08/03/2025 00:00;Nord;Sacco;problemi respiratori;4
08/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;9
08/03/2025 00:00;Nord;Istituto dei Tumori;trauma;5
08/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
08/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
08/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;6
09/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;4
09/03/2025 00:00;Nord;Ospedale Niguarda;trauma;1
09/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
09/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;0
09/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;3
09/03/2025 00:00;Est;Policlinico di Milano;altre cause;3
09/03/2025 00:00;Est;Policlinico di Milano;trauma;2
09/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
09/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
09/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;4
09/03/2025 00:00;Est;San Raffaele;altre cause;8
09/03/2025 00:00;Est;San Raffaele;trauma;2
